OBJECTID,TREE_ID,TREE_NUMBER,HEIGHT_M,GIRTH,AGE_CLASS,SPECIES_ID,SCIENTIFIC_NAME,POPULAR_NAME,NBN_TAXON_VERSION_KEY,EASTING,NORTHING,LATITUDE,LONGITUDE
80993,"{8BE3A0D7-D928-4503-9134-6D8E5AED8C38}","COLDSIDE699","15-20m.","50-100cm","Mature",593,"Tilia x euchlora","Caucasian lime","NHMSYS0001754475",339509,732377,56.4796020847418,-2.98369593980589
81009,"{39270D04-072F-4709-9812-5351748CBD47}","COLDSIDE703","10-15m.","50-100cm","Mature",634,"Aesculus hippocastanum 'Baumannii'","Double horse chestnut","NBNSYS0000004580",339489,732377,56.4795995119404,-2.98402059308083
81025,"{6B683EDF-CA3F-4589-A48A-ABECEE191863}","COLDSIDE709","10-15m.","50-100cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339476,732392,56.479732578901,-2.98423510602533
81041,"{C6D26ED6-520F-4E3B-84CE-5F7F3C359C62}","COLDSIDE716","0-5m.","25-50cm","Immature",412,"Pinus sylvestris ssp. Scotica","Scots pine (native)","NBNSYS0000004629",339460,732395,56.4797574675421,-2.98449552735524
81057,"{B4306124-502E-4428-A4E8-E1AA888E2694}","COLDSIDE721","10-15m.","50-100cm","Mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",339514,732371,56.4795488319042,-2.98361338202332
81073,"{C6FF1138-6981-4C3C-B75C-69E485963DE3}","COLDSIDE723","20-25m.","100-150cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339522,732380,56.4796307045613,-2.98348561228599
81089,"{CF841A75-9658-4231-A63B-B32401619D88}","COLDSIDE726","5-10m.","50-100cm","Immature",325,"Prunus serrulata 'Shirofugen'","Japanese flowering cherry 'Shirofugen'",,339536,732375,56.479587591374,-2.98325719314937
81105,"{AEA7BD8F-C0B8-4209-8D41-E51595B2FF37}","COLDSIDE729","5-10m.","50-100cm","Immature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",339550,732376,56.4795983736794,-2.9830301681532
81137,"{5F9BE297-55EF-4505-86CA-BD31BDEB4808}","NORTHEAST88","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",341637,733843,56.4930396668197,-2.9494814505477
81153,"{FB864EEC-39C4-4341-A84F-76E6F0199FB4}","NORTHEAST96","10-15m.","100-150cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341706,733837,56.4929943328663,-2.94835964394399
81169,"{967A8276-885D-4B4A-A502-59AD45F97042}","NORTHEAST112","10-15m.","100-150cm","Mature",649,"Fraxinus excelsior","European ash","NBNSYS0000003949",341872,733944,56.49397604301,-2.94568796397989
81185,"{664B67E8-5D8E-4195-9D4E-6913D4F38EFB}","NORTHEAST123","15-20m.","50-100cm","Mature",651,"Fagus sylvatica","European beech","NBNSYS0000003840",342005,733880,56.4934175774078,-2.94351390211381
81201,"{F98969AA-D93E-4321-ACE9-7E8C8B9060DF}","NORTHEAST126","15-20m.","100-150cm","Mature",412,"Pinus sylvestris ssp. Scotica","Scots pine (native)","NBNSYS0000004629",342010,733867,56.4933014187334,-2.94342980888137
81217,"{A37CDA01-2807-4B29-82CD-6E8E0A2D75A4}","NORTHEAST141","5-10m.","25-50cm","Immature",488,"Acer campestre","Field Maple","NBNSYS0000003193",341945,733846,56.4931047574411,-2.9444806356541
81233,"{9D9B3C3F-6E5A-4A26-AE17-A52787ADBEA4}","NORTHEAST143","5-10m.","25-50cm","Immature",488,"Acer campestre","Field Maple","NBNSYS0000003193",341930,733843,56.4930759563165,-2.94472354489886
81249,"{82F50FF2-0BB8-4CE9-BF03-27B51E7DE7A0}","NORTHEAST145","15-20m.","100-150cm","Mature",315,"Aesculus indica","Indian horse chestnut","NHMSYS0000455626",341908,733819,56.4928576522387,-2.9450754320819
81265,"{31F63ECB-0378-45A5-A926-37F95E846913}","NORTHEAST151","10-15m.","50-100cm","Immature",436,"Prunus avium 'Stella'","Sweet cherry",,341955,733834,56.4929981996371,-2.944315570571
81281,"{8B452662-6AD8-4553-A75D-644BF06AEDCA}","NORTHEAST155","5-10m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",341989,733838,56.4930383280344,-2.94376435144175
81297,"{6CF83B1E-C76B-4645-A68B-0C94B7E9CD62}","NORTHEAST157","5-10m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",342005,733828,56.492950475087,-2.94350230344984
81313,"{92989681-7F80-46CB-9A88-8A33394E2070}","COLDSIDE796","0-5m.","25-50cm","Immature",477,"Pyrus salicifolia 'Pendula'","Willow-leaved Pear",,339238,730612,56.4637127722611,-2.98768312637185
81329,"{CE67EBA1-BE80-4998-A7DF-909C2D79D149}","COLDSIDE830","0-5m.","25-50cm","Immature",537,"Prunus 'Spire'","Fuji cherry hybrid",,339579,730710,56.4646369801179,-2.98217282716283
81345,"{41773217-CC71-4ED3-9AB7-97B7C51DE96B}","COLDSIDE843","5-10m.","25-50cm","Immature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",339499,730669,56.4642584118966,-2.98346140788275
81361,"{B096D8C9-77B9-477A-A1CF-CB0215480BB5}","COLDSIDE840","10-15m.","50-100cm","Immature",454,"Liriodendron tulipifera","Tulip tree","NBNSYS0000042129",339517,730675,56.464314621782,-2.98317073071576
81377,"{CCAE907A-2653-4184-BBAA-8938FD000275}","COLDSIDE846","5-10m.","50-100cm","Immature",634,"Aesculus hippocastanum 'Baumannii'","Double horse chestnut","NBNSYS0000004580",339439,730695,56.4644842435795,-2.98444101907867
81393,"{7E8E2C1A-A661-4A0B-BAD6-3DFB11625A0D}","COLDSIDE848","5-10m.","50-100cm","Immature",633,"Prunus avium 'Plena'","Double gean","NHMSYS0019998082",339480,730705,56.4645793449772,-2.98377806743572
81409,"{551E5A41-80FF-4907-BEDB-64D52FEE2CDC}","COLDSIDE850","5-10m.","100-150cm","Mature",304,"Prunus 'Taihaku'","Great white cherry",,339484,730709,56.4646157900803,-2.98371409161634
81425,"{B9DA4512-B112-43E2-8620-5EBACA8E748C}","COLDSIDE853","0-5m.","50-100cm","Mature",304,"Prunus 'Taihaku'","Great white cherry",,339456,730711,56.4646301538125,-2.98416889198169
81441,"{3C5ADFEA-9A40-4614-878D-28E2C9CB5D28}","COLDSIDE858","5-10m.","50-100cm","Mature",457,"Ilex x altaclarensis 'Golden King'","Variegated Holly",,339362,730693,56.4644563625172,-2.98568997145836
81457,"{28B5EC0B-1424-4A70-8ED3-14820EDACD12}","COLDSIDE867","10-15m.","50-100cm","Immature",,,,,339567,730762,56.4651025383251,-2.98237960593626
81473,"{00E5FFE4-F9D1-436C-9E3A-A1FDE6611E3F}","COLDSIDE870","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339572,730792,56.465372660686,-2.98230543270893
81489,"{FDFD1E79-D9CF-47C7-86B6-41167D5DE0E4}","COLDSIDE873","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339565,730810,56.4655334498644,-2.98242319497438
81505,"{4D19D54A-6359-4B22-851F-44B36DEFC2C7}","COLDSIDE876","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339559,730833,56.4657392807401,-2.98252589165615
81521,"{41EA9BA0-FB68-444B-B80F-04CC1400954A}","COLDSIDE679","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339439,732403,56.4798266250572,-2.98483827620401
81537,"{4ABDED40-91F9-4490-973D-06D823C6757E}","COLDSIDE702","15-20m.","50-100cm","Mature",593,"Tilia x euchlora","Caucasian lime","NHMSYS0001754475",339462,732381,56.4796319679068,-2.98445980535389
81553,"{21D0F002-24A5-4E38-92C6-44C33023DDBE}","THEFERRY733","5-10m.","50-100cm","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",346745,730615,56.4646492550256,-2.86587252591105
81569,"{01360AAA-6255-4031-B371-E2FD5EE3B598}","THEFERRY735","5-10m.","100-150cm","Mature",554,"Ulmus glabra 'Camperdown'","Camperdown elm",,346726,730606,56.4645662571226,-2.86617899456452
81585,"{8EB3872C-31D4-48EF-92BA-40D25E2FF2F3}","NORTHEAST122","5-10m.","50-100cm","Mature",651,"Fagus sylvatica","European beech","NBNSYS0000003840",342003,733885,56.4934622443132,-2.94354749493903
81601,"{9BFBFA3B-13E8-47EF-AC0B-289444223382}","NORTHEAST128","10-15m.","50-100cm","Mature",308,"Betula utilis var. utilis","Himalayan birch",,342019,733869,56.4933204944986,-2.94328410651097
81617,"{2721B909-3591-432A-A71B-2C98358586AA}","NORTHEAST130","15-20m.","50-100cm","Mature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",342031,733843,56.4930884234317,-2.94308344516545
81633,"{52322841-FEED-4D01-916F-C75C21B2E800}","NORTHEAST131","5-10m.","25-50cm","Mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",342034,733842,56.4930798106726,-2.94303450637323
81649,"{96036CDC-37AD-4FC2-8AE5-500E6BCDBA21}","NORTHEAST132","15-20m.","50-100cm","Over-mature",416,"Betula pendula","Silver birch","NBNSYS0000003827",342040,733836,56.4930266541418,-2.94293573719518
81665,"{CFE16C74-7B60-458B-96D8-DD76A91687DE}","NORTHEAST133","15-20m.","50-100cm","Mature",654,"Carpinus betulus","European hornbeam","NBNSYS0000003838",342038,733830,56.4929725110856,-2.94296687684739
81681,"{FE92F3A4-D747-4CA0-9B3E-CAF439491DC4}","NORTHEAST136","5-10m.","25-50cm","Semi-mature",488,"Acer campestre","Field Maple","NBNSYS0000003193",342012,733834,56.4930052351493,-2.94338997167741
81697,"{5EA0BA37-ABEC-462C-80A6-639E2F5AD90F}","NORTHEAST138","5-10m.","25-50cm","Immature",488,"Acer campestre","Field Maple","NBNSYS0000003193",341995,733843,56.4930839821909,-2.94366803531992
81713,"{7972EE6D-1ADC-45C8-B2E1-7C8B3C154504}","NORTHEAST139","5-10m.","25-50cm","Immature",488,"Acer campestre","Field Maple","NBNSYS0000003193",341960,733849,56.4931335580916,-2.94423772603626
81729,"{53B4DA26-F2DF-4092-82DB-D8DF3C119C9F}","NORTHEAST140","5-10m.","25-50cm","Immature",488,"Acer campestre","Field Maple","NBNSYS0000003193",341952,733847,56.4931146047097,-2.9443671885774
81745,"{A88E1986-C77C-49F6-8549-2B0625515287}","NORTHEAST148","5-10m.","25-50cm","Immature",488,"Acer campestre","Field Maple","NBNSYS0000003193",341937,733835,56.493004959198,-2.9446080881812
81761,"{D93742CD-9D1C-4823-9EFB-3B6EAA3FB494}","NORTHEAST150","0-5m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341951,733837,56.4930246538628,-2.94438119463168
81777,"{105442D8-31B4-44AF-9DE2-FFBA9AEE74E3}","NORTHEAST152","5-10m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341965,733842,56.4930712963201,-2.94415497045146
81793,"{F433E75D-5974-4272-B9B8-A8044AA6E281}","NORTHEAST154","5-10m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",341981,733841,56.4930642888266,-2.94389492960702
81809,"{904F1BA7-55B7-48CB-B70D-9B0ECACC4293}","NORTHEAST158","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",342016,733824,56.4929159012331,-2.94332278729525
81825,"{0104C32A-B89D-4302-A000-0F4365DDF7AB}","COLDSIDE793","10-15m.","50-100cm","Mature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339248,730616,56.4637499939748,-2.98752180046368
81841,"{09D7EDE9-091C-43C0-BAAB-FD2B637357D9}","COLDSIDE801","10-15m.","100-150cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339346,730640,56.4639782191798,-2.98593725086939
81857,"{FF7CF19D-EA12-4655-8D52-2BAF7D12C2AF}","COLDSIDE803","5-10m.","25-50cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339401,730644,56.464021235538,-2.98504575172605
81873,"{D3114254-A27B-4D28-BF1B-104BA8028909}","COLDSIDE804","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339435,730645,56.4640345952452,-2.98449429974005
81889,"{3715B8D7-FA6C-474B-8B7C-CBC592AB7E5F}","COLDSIDE806","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339467,730646,56.4640476952436,-2.98397529939514
81905,"{34AB20AF-F3F0-4072-8494-C7FBB16F055E}","COLDSIDE809","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339510,730650,56.4640891551807,-2.98327850884456
81921,"{788BF759-D8AB-4484-846C-74C1CDE4423A}","COLDSIDE810","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339527,730652,56.464109305431,-2.98300313024992
81937,"{ACA235F7-1EEE-46CE-835C-C855B0E8C370}","COLDSIDE812","5-10m.","25-50cm","Immature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",339565,730658,56.464168083173,-2.98238793181726
81953,"{DC56727D-EE45-46EB-A0D8-3DC775640EBA}","COLDSIDE817","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339617,730671,56.4642915332461,-2.98154718833185
81969,"{0DEB4F82-3284-4202-892C-F8F1F63E58A3}","COLDSIDE820","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339656,730675,56.4643324666638,-2.98091529517685
81985,"{B56A8E84-C6EF-4BA4-A70E-8FBB79AE9035}","COLDSIDE822","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339677,730673,56.4643171937285,-2.98057408258333
82001,"{A6328F54-EA76-4942-A9F8-67076FE6DB69}","COLDSIDE824","15-20m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339715,730677,56.4643579940914,-2.97995841407937
82017,"{41885168-73C8-4021-B061-91E94B250E63}","COLDSIDE825","10-15m.","50-100cm","Immature",659,"Quercus cerris","European turkey oak","NBNSYS0000003843",339592,730679,56.4643601861142,-2.98195469694843
82033,"{037973AB-2B00-4CBB-955B-B26E2BDF3D75}","COLDSIDE827","5-10m.","25-50cm","Immature",659,"Quercus cerris","European turkey oak","NBNSYS0000003843",339572,730675,56.4643216876042,-2.98227829250178
82049,"{E06FD87C-E5F3-4E92-84A6-E4F702531027}","COLDSIDE832","5-10m.","25-50cm","Immature",562,"Malus tschonoskii","Pillar Apple",,339523,730715,56.464674699883,-2.98308265984219
82065,"{6F97E08E-C219-48ED-B294-3E671264F78F}","COLDSIDE833","5-10m.","25-50cm","Immature",562,"Malus tschonoskii","Pillar Apple",,339520,730712,56.4646473663013,-2.98313064224841
82081,"{5C60FCFC-CF24-4268-B5AC-C0BD1B7DEAEE}","COLDSIDE835","5-10m.","25-50cm","Immature",562,"Malus tschonoskii","Pillar Apple",,339526,730712,56.4646481374014,-2.98303328451949
82097,"{70795F61-951C-4021-8CB7-B0002CE95178}","COLDSIDE878","15-20m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339555,730846,56.4658555416991,-2.98259381528943
82113,"{3E538FA3-B465-405A-9646-68C603477001}","COLDSIDE881","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339548,730865,56.4660253132552,-2.98271181236529
82129,"{5AE7D0BE-B839-4C9C-99E0-10081C2EC2D0}","COLDSIDE884","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339508,730845,56.4658405193161,-2.98335624277612
82145,"{5F5A39EE-8394-418D-BB1C-C1AE3823B7E3}","COLDSIDE889","5-10m.","25-50cm","Immature",634,"Aesculus hippocastanum 'Baumannii'","Double horse chestnut","NBNSYS0000004580",339468,730814,56.4655569126763,-2.98399811074832
82161,"{32D8AA67-16F9-4DAB-9F8F-510205373F53}","COLDSIDE891","20-25m.","100-150cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339441,730797,56.4654007333074,-2.98443227868638
82177,"{4FB3F418-2847-4D72-9BFD-139A20C5680B}","COLDSIDE896","20-25m.","100-150cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339376,730748,56.4649522130262,-2.98547560413277
82193,"{5DA2022B-EFFA-4F9D-9CDA-7F1A443E3EBA}","COLDSIDE898","15-20m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339357,730730,56.4647880768781,-2.98577971557953
82209,"{8B7A77A1-001E-4A46-9D8E-E32476455E2F}","COLDSIDE902","15-20m.","100-150cm","Mature",418,"Acer saccharinum","Silver maple","NBNSYS0000004849",339406,730726,56.4647584582603,-2.98498369460085
82225,"{A102B814-2DA6-41A8-914E-C6250BDB4CD4}","COLDSIDE903","5-10m.","25-50cm","Immature",634,"Aesculus hippocastanum 'Baumannii'","Double horse chestnut","NBNSYS0000004580",339419,730728,56.4647780973696,-2.98477321745541
82241,"{A6A074D2-5B56-4930-8C27-994D42C7F19D}","COLDSIDE904","10-15m.","50-100cm","Immature",634,"Aesculus hippocastanum 'Baumannii'","Double horse chestnut","NBNSYS0000004580",339441,730733,56.4648258424415,-2.98441740038607
82257,"{08A78733-6002-47F2-906D-13C0B95178FB}","COLDSIDE905","10-15m.","50-100cm","Immature",634,"Aesculus hippocastanum 'Baumannii'","Double horse chestnut","NBNSYS0000004580",339455,730736,56.4648545919267,-2.98419092861386
82273,"{423718D3-4C13-4555-B3AD-9CAE5D626B1C}","COLDSIDE906","10-15m.","50-100cm","Immature",634,"Aesculus hippocastanum 'Baumannii'","Double horse chestnut","NBNSYS0000004580",339468,730739,56.4648832123664,-2.9839806828792
82289,"{A0DF86E4-C138-4206-9E0B-B66D1B6A4E97}","COLDSIDE907","10-15m.","50-100cm","Immature",634,"Aesculus hippocastanum 'Baumannii'","Double horse chestnut","NBNSYS0000004580",339502,730745,56.4649414807498,-2.98343037916017
82305,"{D32908C3-0E7F-4321-826F-E6B039F3FAB3}","COLDSIDE908","15-20m.","100-150cm","Mature",418,"Acer saccharinum","Silver maple","NBNSYS0000004849",339510,730747,56.4649604745292,-2.98330103227555
82321,"{2B081BE5-DA7F-48D8-BAA0-92B36D3E7AEE}","COLDSIDE909","10-15m.","50-100cm","Immature",634,"Aesculus hippocastanum 'Baumannii'","Double horse chestnut","NBNSYS0000004580",339522,730750,56.4649889649465,-2.9831070117038
82337,"{B0DE62C8-E7AA-408F-958A-ECF2CD33F8D0}","COLDSIDE910","15-20m.","100-150cm","Mature",418,"Acer saccharinum","Silver maple","NBNSYS0000004849",339531,730751,56.4649991042187,-2.98296120592344
82353,"{3CE39854-4715-4A4D-8CAD-82D7930EE729}","COLDSIDE639","5-10m.","50-100cm","Immature",451,"Prunus serrula","Tibetan cherry",,339420,732546,56.4811086963693,-2.98517998650363
82369,"{4AA1C63A-B313-4331-9E0D-5F9C05A1AE9D}","COLDSIDE656","20-25m.","150-200cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339393,732531,56.4809704779394,-2.98561479215397
82385,"{B9C092CC-06A6-4A0F-A4EA-DD5F74E7AF20}","COLDSIDE666","15-20m.","50-100cm","Immature",649,"Fraxinus excelsior","European ash","NBNSYS0000003949",339421,732470,56.4804261441623,-2.98514606164285
82401,"{27DA1451-6C4B-47EF-8352-1B30695B5E9E}","COLDSIDE671","15-20m.","100-150cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339420,732445,56.48020144921,-2.98515647513405
82417,"{B9BB1F80-02B3-47C5-A3E6-46CAB100211B}","COLDSIDE696","15-20m.","100-150cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339488,732379,56.4796173485775,-2.98403729076204
82433,"{210C72D7-84C4-4EFB-B63A-FC740FD37A84}","COLDSIDE711","10-15m.","50-100cm","Immature",488,"Acer campestre","Field Maple","NBNSYS0000003193",339466,732395,56.4797582398454,-2.98439813098774
82449,"{CDF4BAE4-E1E4-41D5-ADDE-B8E80A6D61A7}","COLDSIDE713","5-10m.","25-50cm","Immature",482,"Quercus robur","English Oak","NBNSYS0000003845",339453,732391,56.479720635833,-2.98460822586216
82465,"{92DDD410-0140-49A9-B783-E429D16584B7}","COLDSIDE718","10-15m.","50-100cm","Mature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339506,732373,56.4795657682735,-2.98374370804038
82481,"{A0CE0F24-F885-4141-8CE3-AF4934E5C1CE}","COLDSIDE730","5-10m.","50-100cm","Immature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",339544,732371,56.4795526891891,-2.98312640268031
82497,"{39773EA4-B993-4734-8F00-37245B8A9232}","COLDSIDE734","10-15m.","50-100cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339553,732382,56.4796526551805,-2.98298286371494
82513,"{2D3EBF3F-DB7D-4E6B-AE5F-5F30ADE11B1C}","COLDSIDE738","5-10m.","25-50cm","Immature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",339593,732378,56.4796218638954,-2.98233262757323
82529,"{53947CD5-CAB5-4157-B7C3-BE1789CD5866}","COLDSIDE742","10-15m.","50-100cm","Young",416,"Betula pendula","Silver birch","NBNSYS0000003827",339584,732373,56.4795757945736,-2.98247756098358
82545,"{C05DE31E-C93C-4D69-8D84-3158662C3570}","COLDSIDE744","10-15m.","50-100cm","Mature",633,"Prunus avium 'Plena'","Double gean","NHMSYS0019998082",339585,732366,56.4795130444537,-2.98245970336821
82561,"{B8144516-14DC-40D1-AE73-170A5A01D825}","COLDSIDE752","5-10m.","50-100cm","Young",593,"Tilia x euchlora","Caucasian lime","NHMSYS0001754475",339599,732363,56.4794878946816,-2.98223175024523
82577,"{62A9943A-5E97-46D5-AC6E-FA7A83ED798C}","COLDSIDE755","5-10m.","50-100cm","Immature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",339610,732369,56.4795432031848,-2.98205458362023
82593,"{8DA13529-7E7D-48CE-B8C6-1E903EAC62F8}","COLDSIDE765","10-15m.","50-100cm","Mature",412,"Pinus sylvestris ssp. Scotica","Scots pine (native)","NBNSYS0000004629",339633,732383,56.4796719131059,-2.98168448002971
82609,"{C35C6426-2731-496E-B18E-1932C854C46E}","COLDSIDE767","5-10m.","50-100cm","Immature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",339633,732364,56.4795012426403,-2.98168007292167
82625,"{49D228CC-7D12-4D78-825C-D12EE827FE1B}","COLDSIDE770","10-15m.","50-100cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339681,732364,56.4795074012472,-2.98090090643897
82641,"{DC44257F-D05E-4D40-858D-A1B8D1CC130F}","COLDSIDE772","10-15m.","50-100cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",339688,732364,56.479508298969,-2.98078727796787
82657,"{03BD9DB9-23AA-4FC3-8B61-66E8A438DAA0}","COLDSIDE774","10-15m.","50-100cm","Mature",593,"Tilia x euchlora","Caucasian lime","NHMSYS0001754475",339676,732384,56.4796864131127,-2.98098670539471
82673,"{5C246EFB-705C-4860-A944-91DF5652BF7D}","COLDSIDE779","10-15m.","10-15cm.","Mature",593,"Tilia x euchlora","Caucasian lime","NHMSYS0001754475",339705,732384,56.4796901319019,-2.98051595662519
82689,"{83D7656E-5304-4C53-A11B-ECAB1D7F6637}","THEFERRY728","15-20m.","50-100cm","Mature",559,"Ulmus minor subsp. sarniensis","Jersey Elm","NHMSYS0000464711",346798,730629,56.4647810132343,-2.86501536395902
82705,"{9043122F-2636-4CF9-B93D-4C1966E48574}","THEFERRY729","5-10m.","50-100cm","Mature",644,"Ilex aquifolium","English holly","NBNSYS0000003194",346785,730642,56.4648963215547,-2.86522896977283
82721,"{6EA21FE7-A63E-4506-86CA-110F24B4EEBF}","THEFERRY731","5-10m.","50-100cm","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",346766,730631,56.4647953592903,-2.86553503302105
82737,"{11BF6724-F989-4BFD-99D5-50140D68BF13}","THEFERRY732","5-10m.","50-100cm","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",346756,730625,56.4647403298029,-2.86569607524633
82753,"{5B61BD05-C098-43B8-8DF9-1F69936FAB7A}","THEFERRY736","10-15m.","50-100cm","Mature",644,"Ilex aquifolium","English holly","NBNSYS0000003194",346703,730591,56.4644289075148,-2.86654914103087
82769,"{7B70DE2F-D44A-4ABC-8A0A-F0EF14FBED39}","COLDSIDE797","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339282,730630,56.4638801393058,-2.98697338322587
82785,"{258C05FE-7E67-432D-B802-7056F2CCB275}","COLDSIDE800","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339328,730637,56.4639489508375,-2.98622861997754
82801,"{55354E72-5120-431E-A6E6-2DC56BD241BB}","COLDSIDE802","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339363,730640,56.4639804099837,-2.9856614090413
82817,"{672A9F59-86FB-43A1-9468-EC7438AB4339}","COLDSIDE805","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339456,730645,56.4640372974852,-2.98415355329431
82833,"{64504344-5A9D-4D9B-8560-7EFA95D6631A}","COLDSIDE807","10-15m.","50-100cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339487,730648,56.4640682328174,-2.98365124337271
82849,"{26BA3364-7E8B-48DF-97AC-37A0C1451E68}","COLDSIDE811","5-10m.","25-50cm","Immature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",339555,730655,56.4641398507854,-2.9825494966133
82865,"{E73D8F49-D4F7-4F22-ACD3-003411BC60B9}","COLDSIDE814","15-20m.","100-150cm","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",339585,730664,56.4642245473196,-2.98206480149945
82881,"{7E6B390A-B070-490D-90BD-94AB71A4CE99}","COLDSIDE816","15-20m.","100-150cm","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",339604,730669,56.4642718996078,-2.98175766451573
82897,"{47698343-BEB9-4360-8CAE-E083F8984F49}","COLDSIDE819","10-15m.","100-150cm","Immature",484,"Acer platanoides","Norway maple","NBNSYS0000003192",339637,730672,56.4643030818137,-2.98122289714126
82913,"{EB6B020A-3ED2-4306-AFA0-C8FAB637FE3E}","COLDSIDE821","15-20m.","100-150cm","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",339668,730674,56.4643250226272,-2.98072034960431
82929,"{ACCC3AF3-FEDF-447B-9ADA-4605358620CF}","COLDSIDE826","10-15m.","50-100cm","Immature",659,"Quercus cerris","European turkey oak","NBNSYS0000003843",339583,730677,56.4643410653534,-2.98210026864602
82945,"{2DCDA537-E625-4786-80B2-DD3603AAF2D5}","COLDSIDE828","0-5m.","25-50cm","Immature",537,"Prunus 'Spire'","Fuji cherry hybrid",,339582,730694,56.4644936424734,-2.982120437497
82961,"{3F2E5F9F-BDF0-4967-A4AC-6377ABE25B0C}","COLDSIDE831","0-5m.","25-50cm","Immature",537,"Prunus 'Spire'","Fuji cherry hybrid",,339577,730715,56.4646816367,-2.98220643946668
